,0,1,2,3,4,5,6,7,8
Variance,3.604158188494057,2.027902241945697,1.880203325042957,1.2631322515770866,0.8761094512400905,0.8624202811616244,0.42669669912103314,0.017794607949165837,0.0
Proportional Var,0.32765074440855063,0.18435474926779064,0.17092757500390518,0.11483020468882606,0.07964631374909914,0.07840184374196585,0.038790609011003015,0.0016176916317423488,0.0
Cumulative Var,0.32765074440855063,0.5120054936763413,0.6829330686802465,0.7977632733690726,0.8774095871181717,0.9558114308601375,0.9946020398711406,0.9962197315028829,0.9962197315028829
